talhao,date,t_mean,t_max,t_min,precipitacao_total,evapotranspiracao_total,umidade_solo_mean,radiacao_solar_mean,ndvi_medio,ndvi_periodo,gdd,gdd_acumulado_30d,gdd_acumulado_90d,chuva_acumulada_30d,evapo_acumulada_30d,balanco_hidrico_30d,balanco_hidrico_lag_30d,balanco_hidrico_lag_60d,chuva_acumulada_lag_30d,radiacao_acumulada_30d,dias_calor_extremo_30d,dias_frio_extremo_30d,mes_seno,mes_cosseno,eventos_chuva_extrema_30d
RP_Talhao_Central,2021-08-28,21.216666666666665,25.1,18.7,0.8999999999999999,3.67,0.279,167.83333333333334,0.1653728686395618,2021-08,3.216666666666665,106.9625,106.9625,0.8999999999999999,89.09,-88.19,-4.47,-4.47,0.0,3727.2083333333335,0.0,0.0,-0.8660254037844384,-0.5000000000000004,0.0
RP_Talhao_Central,2021-08-29,21.979166666666668,27.6,17.8,0.0,3.52,0.279,141.20833333333334,0.1653728686395618,2021-08,3.979166666666668,110.94166666666668,110.94166666666668,0.8999999999999999,92.61,-91.71,-4.47,-4.47,0.0,3868.4166666666665,0.0,0.0,-0.8660254037844384,-0.5000000000000004,0.0
RP_Talhao_Central,2021-08-30,22.34583333333333,27.6,16.6,0.2,4.63,0.279125,203.70833333333334,0.1653728686395618,2021-08,4.345833333333331,115.28750000000001,115.28750000000001,1.0999999999999999,97.24,-96.14,-4.47,-4.47,0.0,4072.125,0.0,0.0,-0.8660254037844384,-0.5000000000000004,0.0
RP_Talhao_Central,2021-08-31,22.758333333333336,29.1,17.0,0.0,5.91,0.27875,233.66666666666666,0.1653728686395618,2021-08,4.758333333333336,120.04583333333335,120.04583333333335,1.0999999999999999,103.15,-102.05000000000001,-4.47,-4.47,0.0,4305.791666666667,0.0,0.0,-0.8660254037844384,-0.5000000000000004,0.0
RP_Talhao_Central,2021-09-01,22.337500000000002,28.8,16.2,0.0,5.56,0.27675,237.33333333333334,0.1296162015402646,2021-09,4.337500000000002,124.38333333333335,124.38333333333335,1.0999999999999999,108.71,-107.61,-4.47,-4.47,0.0,4543.125,0.0,0.0,-1.0,-1.8369701987210297e-16,0.0
RP_Talhao_Central,2021-09-02,23.5625,30.6,17.6,0.0,5.14,0.276,229.79166666666666,0.1296162015402646,2021-09,5.5625,129.94583333333335,129.94583333333335,1.0999999999999999,113.85,-112.75,-4.47,-4.47,0.0,4772.916666666667,0.0,0.0,-1.0,-1.8369701987210297e-16,0.0
RP_Talhao_Central,2021-09-03,24.833333333333332,32.2,19.2,0.0,5.24,0.276,231.875,0.1296162015402646,2021-09,6.833333333333332,136.7791666666667,136.7791666666667,1.0999999999999999,119.09,-117.99000000000001,-4.47,-4.47,0.0,5004.791666666667,0.0,0.0,-1.0,-1.8369701987210297e-16,0.0
RP_Talhao_Central,2021-09-04,26.037499999999998,33.9,18.6,0.0,5.36,0.2765,248.0,0.1296162015402646,2021-09,8.037499999999998,144.8166666666667,144.8166666666667,1.0999999999999999,124.45,-123.35000000000001,-4.47,-4.47,0.0,5252.791666666667,0.0,0.0,-1.0,-1.8369701987210297e-16,0.0
RP_Talhao_Central,2021-09-05,27.770833333333332,36.0,20.0,0.0,6.36,0.276,228.54166666666666,0.1296162015402646,2021-09,9.770833333333332,154.5875,154.5875,1.0999999999999999,130.81,-129.71,-4.47,-4.47,0.0,5481.333333333333,1.0,0.0,-1.0,-1.8369701987210297e-16,0.0
RP_Talhao_Central,2021-09-06,27.537499999999998,35.7,20.5,0.0,6.53,0.276,252.66666666666666,0.1296162015402646,2021-09,9.537499999999998,164.125,164.125,1.0999999999999999,137.34,-136.24,-4.47,-4.47,0.0,5734.0,2.0,0.0,-1.0,-1.8369701987210297e-16,0.0
RP_Talhao_Central,2021-09-07,28.208333333333332,36.9,19.9,0.0,6.54,0.2755,223.16666666666666,0.1296162015402646,2021-09,10.208333333333332,174.33333333333334,174.33333333333334,1.0999999999999999,143.88,-142.78,-4.47,-4.47,0.0,5957.166666666667,3.0,0.0,-1.0,-1.8369701987210297e-16,0.0
RP_Talhao_Central,2021-09-08,29.979166666666668,37.9,23.4,0.0,7.12,0.276,211.66666666666666,0.1296162015402646,2021-09,11.979166666666668,186.3125,186.3125,1.0999999999999999,151.0,-149.9,-4.47,-4.47,0.0,6168.833333333333,4.0,0.0,-1.0,-1.8369701987210297e-16,0.0
RP_Talhao_Central,2021-09-09,28.412499999999998,35.2,23.7,0.1,5.91,0.276,183.125,0.1296162015402646,2021-09,10.412499999999998,196.72500000000002,196.72500000000002,1.2,156.91,-155.71,-4.47,-4.47,0.0,6351.958333333333,5.0,0.0,-1.0,-1.8369701987210297e-16,0.0
RP_Talhao_Central,2021-09-10,25.45,30.4,21.2,0.5,3.61,0.27375,160.54166666666666,0.1296162015402646,2021-09,7.449999999999999,204.175,204.175,1.7,160.52,-158.82000000000002,-4.47,-4.47,0.0,6512.5,5.0,0.0,-1.0,-1.8369701987210297e-16,0.0
RP_Talhao_Central,2021-09-11,25.7625,33.5,20.4,1.1,5.13,0.271,210.0,0.1296162015402646,2021-09,7.762499999999999,208.40833333333333,211.9375,2.8,161.18,-158.38,-4.47,-4.47,0.0,6502.291666666667,5.0,0.0,-1.0,-1.8369701987210297e-16,0.0
