talhao,date,t_mean,t_max,t_min,precipitacao_total,evapotranspiracao_total,umidade_solo_mean,radiacao_solar_mean,ndvi_medio,chuva_acumulada_30d,chuva_acumulada_60d,chuva_acumulada_90d,gdd_diario,GDA_mensal,ndvi_target
RP_Talhao_Central,2024-06-08,20.383333333333333,27.8,14.2,0.0,3.66,0.30441666666666667,192.66666666666666,0.2258664533998439,10.500000000000014,14.000000000000007,146.4,2.383333333333333,109.51666666666667,0.2258664533998439
RP_Talhao_Central,2024-06-09,20.770833333333332,28.1,14.8,0.0,3.46,0.3062916666666667,193.04166666666666,0.2258664533998439,10.500000000000014,13.500000000000007,146.2,2.770833333333332,107.18333333333334,0.2258664533998439
RP_Talhao_Central,2024-06-10,20.349999999999998,27.8,13.9,0.0,3.46,0.304125,194.79166666666666,0.2258664533998439,10.500000000000014,12.500000000000007,145.5,2.349999999999998,103.63333333333333,0.2258664533998439
RP_Talhao_Central,2024-06-11,20.720833333333335,28.3,13.8,0.0,3.68,0.3040833333333333,194.375,0.2258664533998439,10.500000000000014,12.100000000000007,145.2,2.720833333333335,100.72500000000001,0.2258664533998439
RP_Talhao_Central,2024-06-12,20.695833333333333,28.2,15.0,0.0,4.19,0.30541666666666667,195.375,0.2258664533998439,10.500000000000014,12.000000000000007,145.2,2.695833333333333,98.05833333333334,0.2258664533998439
RP_Talhao_Central,2024-06-13,19.908333333333335,27.3,13.5,0.0,4.0,0.30920833333333336,195.125,0.2258664533998439,10.500000000000014,11.600000000000007,144.7,1.908333333333335,94.63749999999999,0.2258664533998439
RP_Talhao_Central,2024-06-14,20.866666666666667,28.1,15.5,0.0,4.11,0.30695833333333333,193.375,0.2258664533998439,10.500000000000014,11.600000000000007,143.9,2.866666666666667,92.80000000000001,0.2258664533998439
RP_Talhao_Central,2024-06-15,21.375,28.4,16.2,0.0,3.57,0.3035833333333333,188.875,0.2258664533998439,10.500000000000014,11.600000000000007,136.9,3.375,89.89583333333334,0.2258664533998439
RP_Talhao_Central,2024-06-16,20.925,28.0,15.9,0.0,3.82,0.3010833333333333,190.66666666666666,0.2258664533998439,10.500000000000014,11.500000000000007,136.6,2.9250000000000007,85.78333333333333,0.2258664533998439
RP_Talhao_Central,2024-06-17,20.0,27.0,13.5,0.0,3.73,0.2999583333333333,193.58333333333334,0.2258664533998439,10.500000000000014,10.500000000000007,125.2,2.0,82.2625,0.2258664533998439
RP_Talhao_Central,2024-06-18,19.400000000000002,26.8,12.6,0.0,3.53,0.2984583333333333,193.29166666666666,0.2258664533998439,10.500000000000014,10.500000000000007,119.6,1.4000000000000021,78.75000000000001,0.2258664533998439
RP_Talhao_Central,2024-06-19,20.579166666666666,28.2,14.1,0.0,4.0,0.29654166666666665,195.0,0.2258664533998439,10.500000000000014,10.500000000000007,114.5,2.5791666666666657,76.34166666666668,0.2258664533998439
RP_Talhao_Central,2024-06-20,19.779166666666665,27.6,13.5,0.0,4.11,0.2954583333333333,194.58333333333334,0.2258664533998439,10.500000000000014,10.500000000000007,109.3,1.779166666666665,72.72500000000001,0.2258664533998439
RP_Talhao_Central,2024-06-21,20.104166666666668,27.3,14.2,0.0,4.15,0.29320833333333335,192.91666666666666,0.2258664533998439,10.500000000000014,10.500000000000007,106.89999999999999,2.104166666666668,69.75833333333333,0.2258664533998439
RP_Talhao_Central,2024-06-22,21.8125,28.6,16.3,0.0,4.13,0.2920833333333333,171.75,0.2258664533998439,10.500000000000014,10.500000000000007,105.39999999999999,3.8125,68.9625,0.2258664533998439
RP_Talhao_Central,2024-06-23,22.420833333333334,29.3,16.2,0.0,3.67,0.29066666666666663,175.91666666666666,0.2258664533998439,10.500000000000014,10.500000000000007,98.7,4.420833333333334,68.32083333333334,0.2258664533998439
RP_Talhao_Central,2024-06-24,21.958333333333332,29.6,15.1,0.0,4.0200000000000005,0.2896666666666667,187.95833333333334,0.2258664533998439,4.900000000000015,10.500000000000007,64.1,3.958333333333332,69.25833333333334,0.2258664533998439
